timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2026-06-19T10:50:06.422465,0.287,0.03,-1.097,0.862,0.396,0.068
2026-06-19T10:50:06.530103,0.289,0.019,-1.098,0.778,0.427,0.106
2026-06-19T10:50:06.637691,0.289,0.029,-1.096,0.603,0.213,0.358
2026-06-19T10:50:06.745266,0.29,0.027,-1.092,0.786,0.45,0.244
2026-06-19T10:50:06.852844,0.302,0.031,-1.1,0.793,0.045,0.137
2026-06-19T10:50:06.960467,0.301,0.032,-1.096,0.862,0.259,0.404
2026-06-19T10:50:07.067802,0.288,0.031,-1.106,0.893,0.503,0.45
2026-06-19T10:50:07.175331,0.286,0.033,-1.102,0.923,0.076,0.328
2026-06-19T10:50:07.282863,0.295,0.03,-1.091,1.068,0.442,0.427
2026-06-19T10:50:07.390435,0.288,0.034,-1.104,1.129,0.839,0.351
2026-06-19T10:50:07.498067,0.286,0.03,-1.108,0.839,0.664,0.083
2026-06-19T10:50:07.605661,0.292,0.025,-1.091,0.793,0.381,1.946
2026-06-19T10:50:07.713244,0.29,0.03,-1.096,0.946,0.251,0.259
2026-06-19T10:50:07.820833,0.289,0.034,-1.09,0.87,0.442,0.145
2026-06-19T10:50:07.928442,0.288,0.03,-1.1,1.106,0.503,0.412
2026-06-19T10:50:08.035842,0.286,0.034,-1.1,0.984,0.282,0.297
2026-06-19T10:50:08.143417,0.289,0.046,-1.093,0.534,0.541,0.198
2026-06-19T10:50:08.251018,0.291,0.033,-1.095,0.748,0.259,0.297
2026-06-19T10:50:08.358641,0.292,0.034,-1.083,0.938,0.152,0.435
2026-06-19T10:50:08.466201,0.286,0.028,-1.098,0.87,0.358,0.244
2026-06-19T10:50:08.573768,0.287,0.035,-1.098,0.9,0.358,0.396
2026-06-19T10:50:08.681420,0.288,0.027,-1.093,0.916,0.198,0.198
2026-06-19T10:50:08.789051,0.288,0.017,-1.095,0.938,0.48,0.175
2026-06-19T10:50:08.896644,0.286,0.032,-1.08,0.618,0.442,0.358
2026-06-19T10:50:09.005769,0.292,0.016,-1.079,1.0,0.572,0.343
2026-06-19T10:50:09.113132,0.29,0.026,-1.087,0.969,0.274,0.282
2026-06-19T10:50:09.220727,0.289,0.035,-1.104,0.625,0.396,0.389
2026-06-19T10:50:09.328352,0.289,0.045,-1.08,0.832,0.381,0.076
2026-06-19T10:50:09.436006,0.291,0.03,-1.1,0.977,0.648,0.251
2026-06-19T10:50:09.543665,0.288,0.029,-1.103,0.786,0.251,0.435
2026-06-19T10:50:09.651287,0.29,0.03,-1.094,0.977,0.244,0.366
2026-06-19T10:50:09.758839,0.29,0.031,-1.093,0.702,0.267,0.244
2026-06-19T10:50:09.866432,0.293,0.032,-1.098,0.87,0.473,0.389
2026-06-19T10:50:09.974053,0.287,0.031,-1.092,1.045,0.305,0.198
2026-06-19T10:50:10.081381,0.29,0.031,-1.093,0.709,0.427,0.351
2026-06-19T10:50:10.188958,0.291,0.046,-1.099,0.786,0.389,0.229
2026-06-19T10:50:10.296581,0.288,0.044,-1.081,0.87,0.587,0.305
2026-06-19T10:50:10.404246,0.29,0.031,-1.108,1.0,0.679,0.19
2026-06-19T10:50:10.511885,0.29,0.033,-1.108,0.9,0.381,0.328
2026-06-19T10:50:10.619440,0.291,0.03,-1.098,1.083,0.45,0.343
2026-06-19T10:50:10.727065,0.291,0.031,-1.092,0.717,0.435,0.129
2026-06-19T10:50:10.834722,0.29,0.016,-1.092,0.931,0.473,0.229
2026-06-19T10:50:10.942267,0.292,0.03,-1.097,0.748,0.396,0.442
2026-06-19T10:50:11.049656,0.29,0.037,-1.1,1.053,1.007,0.458
2026-06-19T10:50:11.157171,0.292,0.028,-1.089,0.496,0.099,0.015
2026-06-19T10:50:11.264722,0.292,0.017,-1.099,0.992,0.946,0.152
2026-06-19T10:50:11.372358,0.281,0.04,-1.097,0.847,0.488,0.519
2026-06-19T10:50:11.479892,0.292,0.036,-1.098,0.648,0.389,0.244
2026-06-19T10:50:11.587479,0.289,0.028,-1.093,0.923,0.137,0.312
2026-06-19T10:50:11.695083,0.291,0.035,-1.097,1.099,0.587,0.374
2026-06-19T10:50:11.802724,0.292,0.033,-1.097,0.847,0.152,0.305
2026-06-19T10:50:11.910295,0.287,0.028,-1.091,1.076,0.137,0.29
2026-06-19T10:50:12.017923,0.293,0.034,-1.09,0.435,0.984,0.091
2026-06-19T10:50:12.125349,0.292,0.03,-1.102,1.061,0.374,0.511
2026-06-19T10:50:12.232912,0.291,0.033,-1.094,1.198,0.419,0.458
2026-06-19T10:50:12.340563,0.292,0.032,-1.096,0.946,0.404,0.343
2026-06-19T10:50:12.448121,0.298,0.031,-1.075,2.29,-3.816,1.343
2026-06-19T10:50:12.555741,0.309,0.023,-1.096,1.122,0.351,0.221
2026-06-19T10:50:12.663334,0.316,0.051,-1.055,3.16,-5.366,0.648
2026-06-19T10:50:12.770904,0.304,0.031,-1.093,3.519,-5.389,0.297
2026-06-19T10:50:12.878521,0.325,0.05,-1.075,6.152,-11.77,1.442
2026-06-19T10:50:12.986123,0.279,0.026,-1.094,0.625,0.832,0.129
2026-06-19T10:50:13.093454,0.294,0.035,-1.097,0.969,0.099,0.282
2026-06-19T10:50:13.201008,0.291,0.025,-1.098,1.267,0.725,0.419
2026-06-19T10:50:13.308613,0.29,0.033,-1.095,0.748,1.343,0.267
2026-06-19T10:50:13.416264,0.302,0.03,-1.093,0.129,7.091,-2.458
2026-06-19T10:50:13.523915,0.29,0.046,-1.086,1.854,3.618,-3.229
2026-06-19T10:50:13.631460,0.307,0.04,-1.083,0.503,0.587,0.564
2026-06-19T10:50:13.739109,0.311,0.038,-1.087,-1.183,0.412,0.022
2026-06-19T10:50:13.846775,0.308,0.039,-1.103,-8.045,1.137,-1.618
2026-06-19T10:50:13.954405,0.313,0.051,-1.093,0.229,1.633,-1.473
2026-06-19T10:50:14.061847,0.318,0.057,-1.103,0.068,0.87,-2.587
2026-06-19T10:50:14.169550,0.313,0.067,-1.084,-6.351,0.931,-2.9
2026-06-19T10:50:14.277141,0.319,0.086,-1.07,-6.137,0.847,-1.679
2026-06-19T10:50:14.384745,0.321,0.099,-1.089,-5.816,0.671,-1.671
2026-06-19T10:50:14.492532,0.311,0.108,-1.079,-5.244,-2.335,-1.587
2026-06-19T10:50:14.600172,0.302,0.108,-1.095,5.076,0.9,2.32
2026-06-19T10:50:14.707881,0.311,0.099,-1.095,-4.106,1.809,0.961
2026-06-19T10:50:14.815428,0.297,0.118,-1.063,2.114,0.442,0.709
2026-06-19T10:50:14.923113,0.309,0.104,-1.106,3.351,0.664,0.465
2026-06-19T10:50:15.030415,0.297,0.114,-1.074,-1.839,0.175,0.755
2026-06-19T10:50:15.138059,0.31,0.118,-1.077,0.076,0.488,1.183
2026-06-19T10:50:15.245680,0.305,0.114,-1.079,-1.48,0.404,-1.793
2026-06-19T10:50:15.353322,0.302,0.131,-1.063,0.206,0.465,0.106
2026-06-19T10:50:15.460947,0.308,0.12,-1.109,1.274,0.725,1.442
2026-06-19T10:50:15.568560,0.304,0.125,-1.094,0.923,0.244,0.229
2026-06-19T10:50:15.676128,0.306,0.128,-1.097,0.503,0.519,0.366
2026-06-19T10:50:15.783733,0.307,0.135,-1.072,-4.45,0.389,0.786
2026-06-19T10:50:15.891502,0.305,0.155,-1.09,0.641,0.282,0.58
2026-06-19T10:50:15.999409,0.305,0.143,-1.086,-1.916,0.458,0.687
2026-06-19T10:50:16.106834,0.309,0.161,-1.071,0.175,0.541,0.305
2026-06-19T10:50:16.214374,0.302,0.17,-1.061,-3.832,-1.175,-1.351
2026-06-19T10:50:16.321985,0.297,0.17,-1.08,0.16,0.633,0.076
2026-06-19T10:50:16.429649,0.307,0.175,-1.092,-7.694,-1.183,-1.763
2026-06-19T10:50:16.537281,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:16.642741,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:16.748108,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:16.853606,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:16.959215,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:17.064423,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:17.169788,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:17.275177,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:17.380657,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:17.486098,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:17.591489,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:17.696883,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:17.802346,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:17.907884,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:18.013043,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:18.118467,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:18.223921,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:18.329452,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:18.434855,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:18.540261,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:18.645670,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:18.751108,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:18.856542,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:18.962017,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:19.067206,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:19.172619,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:19.278008,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:19.383443,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:19.488821,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:19.594386,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:19.699839,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:19.805401,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:19.910832,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:20.016226,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:20.121498,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:20.226879,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:20.332301,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:20.437724,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:20.543192,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:20.648619,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:20.754004,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:20.859496,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:20.964971,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:21.070061,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:21.175446,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:21.280845,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:21.386340,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:21.491793,0.296,0.105,-1.122,9.923,1.687,2.572
2026-06-19T10:50:21.599399,0.288,0.093,-1.099,12.473,2.694,1.221
2026-06-19T10:50:21.706919,0.302,0.045,-1.092,7.099,-1.908,2.045
2026-06-19T10:50:21.814474,0.296,0.061,-1.095,8.992,0.832,0.488
2026-06-19T10:50:21.922120,0.289,0.052,-1.085,3.488,0.488,0.671
2026-06-19T10:50:22.029515,0.293,0.049,-1.087,4.572,0.16,1.251
2026-06-19T10:50:22.137053,0.29,0.043,-1.089,5.007,0.083,1.206
2026-06-19T10:50:22.244666,0.279,0.052,-1.1,2.977,-1.923,0.404
2026-06-19T10:50:22.352384,0.293,0.026,-1.102,0.916,1.717,0.435
2026-06-19T10:50:22.459942,0.29,0.046,-1.093,1.763,0.595,0.664
2026-06-19T10:50:22.567520,0.293,0.027,-1.105,1.305,0.412,0.58
2026-06-19T10:50:22.675130,0.291,0.023,-1.099,1.152,0.412,0.709
2026-06-19T10:50:22.782777,0.29,0.029,-1.078,1.335,0.038,0.427
2026-06-19T10:50:22.890332,0.29,0.027,-1.097,1.061,0.282,0.732
2026-06-19T10:50:22.998106,0.291,0.028,-1.086,1.045,0.396,0.45
2026-06-19T10:50:23.105531,0.291,0.016,-1.108,1.488,0.083,0.839
2026-06-19T10:50:23.213125,0.285,0.027,-1.093,1.229,0.61,0.832
2026-06-19T10:50:23.320689,0.286,0.024,-1.082,1.572,-2.007,-1.969
2026-06-19T10:50:23.428363,0.286,0.023,-1.093,0.931,0.503,0.412
2026-06-19T10:50:23.535967,0.29,0.021,-1.095,0.893,0.129,0.167
2026-06-19T10:50:23.643531,0.285,0.029,-1.094,1.099,0.106,0.374
2026-06-19T10:50:23.751125,0.288,0.025,-1.101,1.366,0.519,0.328
2026-06-19T10:50:23.858742,0.287,0.024,-1.096,1.03,0.335,0.076
2026-06-19T10:50:23.966754,0.281,0.024,-1.096,1.282,-1.931,1.938
2026-06-19T10:50:24.074092,0.284,0.025,-1.083,1.145,0.412,0.183
2026-06-19T10:50:24.181694,0.257,0.021,-1.109,2.175,-10.29,-1.648
2026-06-19T10:50:24.289361,0.275,0.024,-1.118,1.809,-3.954,-1.129
2026-06-19T10:50:24.397026,0.255,0.003,-1.091,0.351,1.106,-1.954
2026-06-19T10:50:24.504647,0.24,0.009,-1.107,8.618,-5.496,1.587
2026-06-19T10:50:24.612393,0.247,0.006,-1.152,13.404,-12.916,0.038
2026-06-19T10:50:24.719974,0.175,0.104,-1.07,-2.74,3.297,1.595
2026-06-19T10:50:24.827528,0.195,0.038,-1.12,5.03,-4.977,0.007
2026-06-19T10:50:24.935283,0.194,0.051,-1.124,5.984,-2.74,0.19
2026-06-19T10:50:25.042604,0.192,0.088,-1.096,-1.312,-4.251,0.923
2026-06-19T10:50:25.150178,0.167,0.067,-1.114,6.19,-9.312,0.755
2026-06-19T10:50:25.257738,0.159,0.075,-1.12,11.244,-4.022,0.083
2026-06-19T10:50:25.365368,0.129,0.132,-1.083,4.564,-4.083,0.793
2026-06-19T10:50:25.472977,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:25.578411,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:25.683830,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:25.789294,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:25.894677,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:26.000366,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:26.105645,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:26.211045,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:26.316487,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:26.421896,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:26.527276,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:26.632648,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:26.738066,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:26.843444,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:26.948842,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:27.054097,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:27.159527,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:27.264929,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:27.370432,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:27.475903,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:27.581450,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:27.686793,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:27.792148,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:27.897639,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:28.004304,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:28.109502,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:28.214876,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:28.320275,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:28.425697,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:28.531141,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:28.636559,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:28.741928,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:28.847342,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:28.952727,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:29.058015,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:29.163451,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:29.268836,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:29.374271,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:29.479753,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:29.585227,0.087,0.108,-1.115,-7.671,13.152,1.259
2026-06-19T10:50:29.692846,0.065,0.111,-1.116,-4.458,7.885,0.793
2026-06-19T10:50:29.800486,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:29.905938,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:30.011347,0.063,0.072,-1.135,-4.679,8.259,0.938
2026-06-19T10:50:30.119045,0.099,0.074,-1.128,-1.526,5.229,1.412
2026-06-19T10:50:30.226713,0.105,0.073,-1.126,-1.022,2.038,0.977
2026-06-19T10:50:30.334233,0.102,0.065,-1.118,2.167,0.152,0.862
2026-06-19T10:50:30.441824,0.101,0.074,-1.112,0.755,0.465,0.297
2026-06-19T10:50:30.549460,0.103,0.063,-1.136,3.129,-2.099,-1.916
2026-06-19T10:50:30.657045,0.097,0.072,-1.117,1.9,0.366,0.282
2026-06-19T10:50:30.764639,0.105,0.071,-1.125,0.832,0.175,0.259
2026-06-19T10:50:30.872254,0.101,0.063,-1.129,1.809,0.061,0.267
2026-06-19T10:50:30.979937,0.103,0.065,-1.127,0.404,0.519,0.076
2026-06-19T10:50:31.087317,0.111,0.071,-1.128,-2.61,3.778,0.442
2026-06-19T10:50:31.194864,0.1,0.071,-1.117,-5.381,2.793,0.351
2026-06-19T10:50:31.302414,0.095,0.062,-1.118,0.748,2.564,0.832
2026-06-19T10:50:31.410120,0.106,0.06,-1.123,0.038,0.938,0.45
2026-06-19T10:50:31.517653,0.106,0.049,-1.111,0.03,0.877,-2.129
2026-06-19T10:50:31.625290,0.111,0.037,-1.131,2.717,-3.587,-3.114
2026-06-19T10:50:31.732932,0.108,0.06,-1.125,0.091,0.511,-2.931
2026-06-19T10:50:31.840516,0.095,0.071,-1.107,6.862,-3.519,-1.198
2026-06-19T10:50:31.948062,0.106,0.062,-1.128,5.564,-1.48,1.328
2026-06-19T10:50:32.055404,0.093,0.052,-1.138,-8.748,-23.229,-4.282
2026-06-19T10:50:32.162994,0.065,0.051,-1.171,-3.625,-18.557,-6.412
2026-06-19T10:50:32.270674,0.018,0.068,-1.144,-1.549,-31.29,-5.206
2026-06-19T10:50:32.378240,0.056,0.093,-1.119,0.9,-36.503,-6.404
2026-06-19T10:50:32.485799,0.096,0.064,-1.148,-1.244,-34.763,-4.61
2026-06-19T10:50:32.593491,0.172,0.082,-1.065,5.763,-22.946,0.725
2026-06-19T10:50:32.701031,0.212,0.067,-1.033,2.839,-23.625,-3.496
2026-06-19T10:50:32.808657,0.26,0.088,-1.051,2.282,-11.87,-2.778
2026-06-19T10:50:32.916356,0.284,0.099,0.945,3.763,-5.45,0.931
2026-06-19T10:50:33.023768,0.308,0.074,-1.041,5.618,-11.343,-2.832
2026-06-19T10:50:33.131392,0.358,0.091,0.994,1.267,-13.198,-3.038
2026-06-19T10:50:33.238961,0.374,0.078,0.96,1.595,-13.832,-1.007
2026-06-19T10:50:33.346498,0.401,0.089,0.949,0.16,-10.389,-3.068
2026-06-19T10:50:33.454139,0.424,0.097,0.921,0.946,-13.374,-5.832
2026-06-19T10:50:33.561700,0.425,0.075,0.939,-1.343,-8.824,-4.305
2026-06-19T10:50:33.669372,0.434,0.079,0.935,1.106,-9.29,-2.77
2026-06-19T10:50:33.776946,0.436,0.089,0.939,0.885,-10.656,-3.206
2026-06-19T10:50:33.884544,0.449,0.104,0.949,-1.213,-14.167,-4.954
2026-06-19T10:50:33.992134,0.464,0.093,-1.01,3.748,-15.122,-2.938
2026-06-19T10:50:34.099770,0.48,0.119,0.961,1.832,-5.274,0.106
2026-06-19T10:50:34.207363,0.5,0.108,0.937,-2.877,-10.206,-3.824
2026-06-19T10:50:34.314965,0.502,0.094,0.944,0.374,-3.282,0.412
2026-06-19T10:50:34.422585,0.532,0.119,0.904,-1.412,-10.824,-2.32
2026-06-19T10:50:34.530504,0.529,0.098,0.892,0.664,-7.618,-2.137
2026-06-19T10:50:34.638153,0.546,0.126,0.888,-5.274,-2.847,-3.908
2026-06-19T10:50:34.745705,0.555,0.099,0.885,-1.328,-5.076,-2.58
2026-06-19T10:50:34.853347,0.554,0.086,0.907,-2.641,-8.412,-3.839
2026-06-19T10:50:34.960967,0.577,0.098,0.893,0.015,-11.656,-1.206
2026-06-19T10:50:35.068618,0.579,0.097,0.886,0.236,-7.961,0.007
2026-06-19T10:50:35.176192,0.592,0.087,0.873,-3.862,-5.29,-3.77
2026-06-19T10:50:35.283942,0.595,0.093,0.885,0.618,-4.19,-1.458
2026-06-19T10:50:35.391559,0.603,0.102,0.882,3.916,-5.305,-4.587
2026-06-19T10:50:35.499242,0.601,0.096,0.846,-1.648,-2.32,-1.007
2026-06-19T10:50:35.606817,0.603,0.095,0.868,0.03,-4.061,-2.076
2026-06-19T10:50:35.714358,0.631,0.088,0.801,0.091,-2.717,0.374
2026-06-19T10:50:35.821895,0.633,0.111,0.804,0.404,4.435,-1.236
2026-06-19T10:50:35.929534,0.613,0.092,0.854,3.526,2.122,-3.412
2026-06-19T10:50:36.036815,0.612,0.118,0.869,0.816,-2.679,1.503
2026-06-19T10:50:36.144457,0.622,0.12,0.825,1.748,-2.015,0.786
2026-06-19T10:50:36.252053,0.619,0.115,0.859,-4.32,1.534,0.534
2026-06-19T10:50:36.359660,0.614,0.111,0.872,-1.58,0.664,0.442
2026-06-19T10:50:36.467309,0.608,0.083,0.868,-8.259,-4.709,-2.938
2026-06-19T10:50:36.574890,0.631,0.107,0.834,-12.969,-4.137,3.083
2026-06-19T10:50:36.682461,0.629,0.064,0.862,-13.435,-5.725,-1.129
2026-06-19T10:50:36.790050,0.626,0.082,0.864,3.717,2.473,5.389
2026-06-19T10:50:36.897660,0.619,0.049,0.898,5.03,-6.862,2.725
2026-06-19T10:50:37.006505,0.625,0.05,0.841,-20.603,-13.946,-2.725
2026-06-19T10:50:37.114155,0.645,0.073,0.773,-2.396,1.679,-6.48
2026-06-19T10:50:37.221754,0.623,0.057,0.869,7.267,6.221,-7.694
2026-06-19T10:50:37.329431,0.631,0.084,0.903,1.839,1.641,-3.48
2026-06-19T10:50:37.437056,0.627,0.084,0.874,-15.068,-2.58,-1.183
2026-06-19T10:50:37.544681,0.659,0.088,0.906,-12.389,-6.702,-3.083
2026-06-19T10:50:37.652362,0.645,0.046,0.852,-14.748,-8.763,0.343
2026-06-19T10:50:37.759914,0.639,0.017,0.792,-19.007,-2.083,-10.801
2026-06-19T10:50:37.867505,0.684,0.062,0.859,-19.572,-4.488,23.015
2026-06-19T10:50:37.975168,0.681,0.204,0.841,-18.946,-5.312,6.786
2026-06-19T10:50:38.082590,0.684,0.067,0.812,1.732,7.717,-11.145
2026-06-19T10:50:38.190192,0.671,0.053,0.836,-18.519,8.206,4.16
2026-06-19T10:50:38.297806,0.692,0.079,0.871,-38.267,9.519,4.809
2026-06-19T10:50:38.405463,0.692,0.125,0.802,-33.29,-5.083,15.32
2026-06-19T10:50:38.513108,0.648,0.271,0.737,-50.534,-5.122,14.58
2026-06-19T10:50:38.620665,0.676,0.264,0.61,-26.183,5.702,17.793
2026-06-19T10:50:38.728286,0.581,0.33,0.942,-29.648,10.664,23.793
2026-06-19T10:50:38.835875,0.625,0.423,0.802,-2.526,1.229,0.328
2026-06-19T10:50:38.943450,0.616,0.359,0.822,-15.427,3.87,8.954
2026-06-19T10:50:39.051103,0.565,0.468,0.705,-14.427,14.366,12.694
2026-06-19T10:50:39.158738,0.591,0.536,0.745,-24.748,20.717,11.885
2026-06-19T10:50:39.266292,0.528,0.538,0.678,-17.519,7.198,14.32
2026-06-19T10:50:39.373918,0.518,0.607,0.688,-26.106,8.671,9.259
2026-06-19T10:50:39.481558,0.497,0.573,0.677,-7.236,21.625,0.519
2026-06-19T10:50:39.589146,0.495,0.597,0.67,-21.305,23.48,12.106
2026-06-19T10:50:39.696683,0.436,0.6,0.764,-23.175,30.503,15.503
2026-06-19T10:50:39.804280,0.395,0.635,0.757,-1.511,2.984,14.381
2026-06-19T10:50:39.911916,0.41,0.677,0.744,-12.374,14.419,18.015
2026-06-19T10:50:40.019202,0.319,0.815,0.858,-3.519,11.045,17.709
2026-06-19T10:50:40.126798,0.251,0.817,0.733,-44.251,-8.87,20.648
2026-06-19T10:50:40.234363,0.278,0.743,0.565,5.274,13.526,25.007
2026-06-19T10:50:40.341993,0.194,0.928,0.639,-21.061,-10.923,8.595
2026-06-19T10:50:40.449734,0.0,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:40.555428,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:40.660783,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:40.766248,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:40.871672,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:40.977129,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:41.082355,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:41.187790,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:41.293298,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:41.398811,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:41.504298,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:41.609780,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:41.715156,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:41.820602,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:41.926017,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:42.031485,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:42.136927,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:42.242402,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:42.347890,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:42.453457,0.007,0.007,0.007,0.923,0.923,0.923
2026-06-19T10:50:42.558843,0.007,0.007,0.007,0.923,0.923,0.923
